WWI_ID,MSNDATE,OPERATION,COUNTRY,SERVICE,UNIT,MDS,MISSIONNUM,TAKEOFFTIME,NUMBEROFPLANESATTACKING,CALLSIGN,WEAPONSEXPENDED,WEAPONTYPE,WEAPONWEIGHT,BOMBLOAD,LATITUDE,LONGITUDE,TGTLOCATION,TGTCOUNTRY,TGTTYPE,TAKEOFFBASE,TAKEOFFLATITUDE,TAKEOFFLONGITUDE,BDA,ENEMYACTION,ROUTEDETAILS,ISRCOLLECTED,FRIENDLYCASUALTIES,WEATHER,ALTITUDE,id
708,10/30/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,89,10/30/18 14:30,10,,1500,ROUNDS,37.29,3.729,48.819018,6.101083,BELLEVILLE,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,12 BURSTS IN CENTER AND SOUTHERN PART OF BELLEVILLE,"ANTIAIRCRAFT NOT HEAVY, BUT ACCURATE 16 ENEMY AIRCRAFT SEEN NORTH OF BELLEVILLE AT 15000 FT ALTITUDE","BAR-LE-DUC, CLERMONT, GRANDPRE AND BELLEVILLE",BELLEVILLE IN FLAMES,NONE,POOR,11000,6726
709,10/30/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,5,,,,1144,228.8,48.915636,8.007115,BUHL,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,0,,6500,6727
710,10/30/1918,,UK,RAF,NO. 100 SQDN,HADLEY PAGE O/400,,NIGHT,2,,,,2892,1446,49.0080848,8.4037563,"KARLSRUHE, SAARBRUCKEN",GERMANY,"RAIL WKSHOPS, BURBACH WKS",XAFF�_VILLERS,48.41122886,6.5995216,,,,,0,,8700,6728
712,10/31/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,90,10/31/18 7:30,7,,12,115 MM LONG,528,75.42857143,49.435654,5.082354,TAILLY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,FELL SHORT IN ROAD AND WOODS SOUTHEAST OF TOWN,ANTIAIRCRAFT ACTIVE AND FAIRLY ACCURATE.  ENEMY AIRCRAFT - 8 FOKKER OR ALBATROSS SEEN IN VICINITY OF OBJECTIVE AT 0852 WITH CHECKERBOARD MARKINGS.,"LIGNY, BAR-LE-DUC,MONTFAUCON, TAILLY, AND RETURN",FIRE IN MONTIGNY ABOUT 0853.  MANY ANTI AIRCRAFT BATTERIES ALONG WESTERN EDGE OF BOIS DE LA FOLIE.,NONE,POOR,13000,6730
713,10/31/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,90,10/31/18 7:30,7,,2,155 MM PENETRATION,220,31.42857143,49.435654,5.082354,TAILLY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,FELL SHORT IN ROAD AND WOODS SOUTHEAST OF TOWN,ANTIAIRCRAFT ACTIVE AND FAIRLY ACCURATE.  ENEMY AIRCRAFT - 8 FOKKER OR ALBATROSS SEEN IN VICINITY OF OBJECTIVE AT 0852 WITH CHECKERBOARD MARKINGS.,"LIGNY, BAR-LE-DUC,MONTFAUCON, TAILLY, AND RETURN",FIRE IN MONTIGNY ABOUT 0853.  MANY ANTI AIRCRAFT BATTERIES ALONG WESTERN EDGE OF BOIS DE LA FOLIE.,NONE,POOR,13000,6731
714,10/31/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,90,10/31/18 7:30,7,,8,90 MM,158.4,22.62857143,49.435654,5.082354,TAILLY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,FELL SHORT IN ROAD AND WOODS SOUTHEAST OF TOWN,ANTIAIRCRAFT ACTIVE AND FAIRLY ACCURATE.  ENEMY AIRCRAFT - 8 FOKKER OR ALBATROSS SEEN IN VICINITY OF OBJECTIVE AT 0852 WITH CHECKERBOARD MARKINGS.,"LIGNY, BAR-LE-DUC,MONTFAUCON, TAILLY, AND RETURN",FIRE IN MONTIGNY ABOUT 0853.  MANY ANTI AIRCRAFT BATTERIES ALONG WESTERN EDGE OF BOIS DE LA FOLIE.,NONE,POOR,13000,6732
715,10/31/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,90,10/31/18 7:30,7,,4,90 MM INCENDIARY,79.2,11.31428571,49.435654,5.082354,TAILLY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,FELL SHORT IN ROAD AND WOODS SOUTHEAST OF TOWN,ANTIAIRCRAFT ACTIVE AND FAIRLY ACCURATE.  ENEMY AIRCRAFT - 8 FOKKER OR ALBATROSS SEEN IN VICINITY OF OBJECTIVE AT 0852 WITH CHECKERBOARD MARKINGS.,"LIGNY, BAR-LE-DUC,MONTFAUCON, TAILLY, AND RETURN",FIRE IN MONTIGNY ABOUT 0853.  MANY ANTI AIRCRAFT BATTERIES ALONG WESTERN EDGE OF BOIS DE LA FOLIE.,NONE,POOR,13000,6733
718,10/31/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,90,10/31/18 8:10,6,,12,155 MM PENETRATION,1320,220,49.435654,5.082354,TAILLY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,6 BURSTS OBSERVED CENTER AND NORTHERN PART OF TAILLY.,"ANTIAIRCRAFT SLIGHT AND FAIRLY ACCURATE.  8 FOKKER D. 5 ENCOUNTERED NEAR TAILLY AT 11,000 FT, 09:00.  BLUE WINGS, BLACK CROSS WITH WHITE FACING, UNDERSIDE OF TAIL PLANE AND LOWER WING GREY.","BAR-LE-DUC, CLERMIONT, MONTFAUCON AND TAILLY",TWO OBSERVATION BALLOONS OBSERVED IN WOODS NW OF TAILLY.  RIGHT HUTMONTS SW OF TAILLY IN WOODS.  SMALL M.T. BETWEEN NOURT AND TAILLY HEADED FOR TAILLY,NONE,FAIR,11000,6736
719,10/31/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,90,10/31/18 8:10,6,,2000,ROUNDS,49.72,8.286666667,49.435654,5.082354,TAILLY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,6 BURSTS OBSERVED CENTER AND NORTHERN PART OF TAILLY.,"ANTIAIRCRAFT SLIGHT AND FAIRLY ACCURATE.  8 FOKKER D. 5 ENCOUNTERED NEAR TAILLY AT 11,000 FT, 09:00.  BLUE WINGS, BLACK CROSS WITH WHITE FACING, UNDERSIDE OF TAIL PLANE AND LOWER WING GREY.","BAR-LE-DUC, CLERMIONT, MONTFAUCON AND TAILLY",TWO OBSERVATION BALLOONS OBSERVED IN WOODS NW OF TAILLY.  RIGHT HUTMONTS SW OF TAILLY IN WOODS.  SMALL M.T. BETWEEN NOURT AND TAILLY HEADED FOR TAILLY,NONE,FAIR,11000,6737
720,10/31/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,92,11/3/18 7:55,7,,14,155 MM DEMOLITION,1540,220,49.435654,5.082354,TAILLY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"4 BURSTS IN CENTER OF TOWN, 2 ON EDGE OF TAILLY AND 2 ON N.E. PART OF TOWN.  2 BOMBS WERE DROPPED ON BARRICOURT BY ONE PLANE BUT NO BURSTS WERE OBSERVED.","ANTIAIRCRAFT WAS LIGHT AND INACCURATE.  4 ENEMY AIRCRAFT WERE SEEN, BUT TOO FAR AWAY TO RECOGNIZE","BAR-LE-DUC, AMPLINCOURT, MOONTFAUCON, DUN SUR MEUSE, TAILLY (MONTFAUCON, BAR-LE-DUC, MAULAN)",1 TRAIN OF ABOUT 30 CARS.  STEAMED UP AT DIEPPE HEADED NORTH.  1 BALLOON SOUTH OF LIMECOURT AT 9:05 A.M.,NONE,FAIR (VERY HAZY),13500,6738
721,10/31/1918,,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,,DAY,8,,,,1810,226.25,50.7327045,7.0963113,"BONN, FRESCATY, TREVES",GERMANY,"RAILWAYS & STN, AERODROME",AZELOT,48.5941522,6.2420764,,,,,0,,10000,6739
722,10/31/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,7,,,,1592,227.4285714,48.915636,8.007115,BUHL,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,0,,6500,6740
723,10/31/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,9,,,,2028,225.3333333,48.915636,8.007115,BUHL,FRANCE,AERODROME,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6741
727,11/2/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,1,,,,336,336,48.653003,6.809279,AVRICOURT,FRANCE,RAIFWAY JTN,AZELOT,48.5941522,6.2420764,,,,,0,,6500,6745
728,11/3/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,93,11/3/18 8:05,5,,16,115 MM LONG,704,140.8,49.491826,5.187554,STENAY,FRANCE,BRIDGE,"MAULAN, FRANCE",48.67381826,5.24807453,COULD NOT SEE BURSTS ON ACCOUNT OF CLOUDS,2 ENEMY AIRCRAFT ENCOUNTERED AT 0935.  ANTIAIRCRAFT FAIRLY ACTIVE AND INACCURATE,"LIGNY, BAR-LE-DUC, MONTFAUCON, GRAND PRE, STEINAY, AND RETURN",,"3 PLANES MISSING - #3 SEEN GOING DOWN TOWARDS CLERMONT, ONE OTHER SEEN GOING DOWN TOWARDS MONTFAUCON. #1 UNKNOWN.  NONE HAVE BEEN HEARD FROM ALTHOUGH THEY WERE APPARENTLY GOING DOWN AND LANDING IN CONTROL",VERY POOR,13650,6746
729,11/3/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,93,11/3/18 8:05,5,,4,155 MM DEMOLITION,440,88,49.491826,5.187554,STENAY,FRANCE,BRIDGE,"MAULAN, FRANCE",48.67381826,5.24807453,COULD NOT SEE BURSTS ON ACCOUNT OF CLOUDS,2 ENEMY AIRCRAFT ENCOUNTERED AT 0935.  ANTIAIRCRAFT FAIRLY ACTIVE AND INACCURATE,"LIGNY, BAR-LE-DUC, MONTFAUCON, GRAND PRE, STEINAY, AND RETURN",,"3 PLANES MISSING - #3 SEEN GOING DOWN TOWARDS CLERMONT, ONE OTHER SEEN GOING DOWN TOWARDS MONTFAUCON. #1 UNKNOWN.  NONE HAVE BEEN HEARD FROM ALTHOUGH THEY WERE APPARENTLY GOING DOWN AND LANDING IN CONTROL",VERY POOR,13650,6747
730,11/3/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,93,11/3/18 8:05,5,,20,90 MM,396,79.2,49.491826,5.187554,STENAY,FRANCE,BRIDGE,"MAULAN, FRANCE",48.67381826,5.24807453,COULD NOT SEE BURSTS ON ACCOUNT OF CLOUDS,2 ENEMY AIRCRAFT ENCOUNTERED AT 0935.  ANTIAIRCRAFT FAIRLY ACTIVE AND INACCURATE,"LIGNY, BAR-LE-DUC, MONTFAUCON, GRAND PRE, STEINAY, AND RETURN",,"3 PLANES MISSING - #3 SEEN GOING DOWN TOWARDS CLERMONT, ONE OTHER SEEN GOING DOWN TOWARDS MONTFAUCON. #1 UNKNOWN.  NONE HAVE BEEN HEARD FROM ALTHOUGH THEY WERE APPARENTLY GOING DOWN AND LANDING IN CONTROL",VERY POOR,13650,6748
731,11/3/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,93,11/3/18 8:05,5,,10,90 MM INCENDIARY,198,39.6,49.491826,5.187554,STENAY,FRANCE,BRIDGE,"MAULAN, FRANCE",48.67381826,5.24807453,COULD NOT SEE BURSTS ON ACCOUNT OF CLOUDS,2 ENEMY AIRCRAFT ENCOUNTERED AT 0935.  ANTIAIRCRAFT FAIRLY ACTIVE AND INACCURATE,"LIGNY, BAR-LE-DUC, MONTFAUCON, GRAND PRE, STEINAY, AND RETURN",,"3 PLANES MISSING - #3 SEEN GOING DOWN TOWARDS CLERMONT, ONE OTHER SEEN GOING DOWN TOWARDS MONTFAUCON. #1 UNKNOWN.  NONE HAVE BEEN HEARD FROM ALTHOUGH THEY WERE APPARENTLY GOING DOWN AND LANDING IN CONTROL",VERY POOR,13650,6749
732,11/3/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,93,11/3/18 8:15,9,,18,155 MM DEMOLITION,1980,220,49.491826,5.187554,STENAY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,NONE,"ANTIAIRCRAFT LIGHT AND ACCURATE AT STENAY. 10 SECOND BURSTS IN THE REGION OF SIVRY SUR MEUSE COMING FROM THE DIRECTION OF DAMVILLERS. ONE ENEMY AIRCRAFT SEEN NEAR BEAUFORT AT 09:35, 5000 FT.  NO MARKINGS COULD BE SEEN, THE PLANE WAS TOO FAR AWAY.","BAR-LE-DUC, ST. MENEHOULD, DUN-SUR-MEUSE, STENAY, AND RETURN(?)",ONE OBSERVER REPORTS: THE FORMATION AHEAD HIT THE TOWN AND MANY BURSTS WERE OBSERVED,"1ST LIEUT DONALD MAS(X)HIRTER & 1ST LIEUT HOLT WERE FORCED TO LAND AT BETHELAINVILLE, MACHINE CRASHED, NO INJURIES DUE TO CRASH.",POOR (VERY CLOUDY OVER OBJECTIVE),13000,6750
739,11/3/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,95,11/3/18 14:10,7,,14,155 MM DEMOLITION,1540,220,48.851977,5.787907,BEAUMONT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,8 BURSTS OBSERVED IN EASTERN PART OF TOWN,"ANTIAIRCRAFT WAS LIGHT AND INACCURATE IN THE REGION OF BEAUMONT.  ONE BATTERY ACCURATE N.W. OF LOUPPY IN FORET DE (X)OEVRE, ONE BATTERY ACCURATE SOUTH OF XXENXXXES.  7 ENEMY AIRPLANES OF THE FOKKER TYPE ATTACKED OUR FORMATION AFTER BOMBING SOUTH OF THE OB","BAR-LE-DUC, MONTFAUCON, TAILLY, TAILLY, BEAUMONT, STENAY, TAILLY",THREE TRAINS WERE SEEN GOING NORTH AT 15:06 BETWEEN LANEUVILLE AND VXEXXON 50 TO 75 CARS EACH.,NONE,FAIR,12000,6757
740,11/3/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,95,11/3/18 14:10,7,,2800,ROUNDS,68.04,9.72,48.851977,5.787907,BEAUMONT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,8 BURSTS OBSERVED IN EASTERN PART OF TOWN,"ANTIAIRCRAFT WAS LIGHT AND INACCURATE IN THE REGION OF BEAUMONT.  ONE BATTERY ACCURATE N.W. OF LOUPPY IN FORET DE (X)OEVRE, ONE BATTERY ACCURATE SOUTH OF XXENXXXES.  7 ENEMY AIRPLANES OF THE FOKKER TYPE ATTACKED OUR FORMATION AFTER BOMBING SOUTH OF THE OB","BAR-LE-DUC, MONTFAUCON, TAILLY, TAILLY, BEAUMONT, STENAY, TAILLY",THREE TRAINS WERE SEEN GOING NORTH AT 15:06 BETWEEN LANEUVILLE AND VXEXXON 50 TO 75 CARS EACH.,NONE,FAIR,12000,6758
741,11/3/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,95,11/3/18 14:10,6,,6,155 MM PENETRATION,660,110,48.851977,5.787907,BEAUMONT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,GOOD HITS IN SOUTH CENTRAL PART OF TOWN.  1 OR 2 FIRES SEEN AFTER BOMBING.,ANTIAIRCRAFT ACTIVE BUT INACCURATE.  3 FOKKERS SEEN AT 15:15,"LIGNY, BAR-LE-DUC, MONTFAUCON, HARRICOURT, BEAUMONT AND RETURN",12 SPADS MET THE FORMATION ABOUT 15:05 AT LINES AND STAYED WITH THEM UNTIL RETURN TO LINES.  TRAIN GOING NORTH ON TRACK OF BEAUMONT HAVING ABOUT 20 CARS ABOUT 15:15/  VALLEY OF STENAY FLOODED SOUTH TO SOUTHWEST FOR RADIUS OF ABOUT 2 KILOMETERS.  1 SECTION,NONE,GOOD,13000,6759
742,11/3/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,95,11/3/18 14:10,6,,8,90 MM,158.4,26.4,48.851977,5.787907,BEAUMONT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,GOOD HITS IN SOUTH CENTRAL PART OF TOWN.  1 OR 2 FIRES SEEN AFTER BOMBING.,ANTIAIRCRAFT ACTIVE BUT INACCURATE.  3 FOKKERS SEEN AT 15:15,"LIGNY, BAR-LE-DUC, MONTFAUCON, HARRICOURT, BEAUMONT AND RETURN",12 SPADS MET THE FORMATION ABOUT 15:05 AT LINES AND STAYED WITH THEM UNTIL RETURN TO LINES.  TRAIN GOING NORTH ON TRACK OF BEAUMONT HAVING ABOUT 20 CARS ABOUT 15:15/  VALLEY OF STENAY FLOODED SOUTH TO SOUTHWEST FOR RADIUS OF ABOUT 2 KILOMETERS.  1 SECTION,NONE,GOOD,13000,6760
743,11/3/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,95,11/3/18 14:10,6,,2,115 MM LONG,88,14.66666667,48.851977,5.787907,BEAUMONT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,GOOD HITS IN SOUTH CENTRAL PART OF TOWN.  1 OR 2 FIRES SEEN AFTER BOMBING.,ANTIAIRCRAFT ACTIVE BUT INACCURATE.  3 FOKKERS SEEN AT 15:15,"LIGNY, BAR-LE-DUC, MONTFAUCON, HARRICOURT, BEAUMONT AND RETURN",12 SPADS MET THE FORMATION ABOUT 15:05 AT LINES AND STAYED WITH THEM UNTIL RETURN TO LINES.  TRAIN GOING NORTH ON TRACK OF BEAUMONT HAVING ABOUT 20 CARS ABOUT 15:15/  VALLEY OF STENAY FLOODED SOUTH TO SOUTHWEST FOR RADIUS OF ABOUT 2 KILOMETERS.  1 SECTION,NONE,GOOD,13000,6761
744,11/3/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,95,11/3/18 14:10,6,,300,ROUNDS,7.458,1.243,48.851977,5.787907,BEAUMONT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,GOOD HITS IN SOUTH CENTRAL PART OF TOWN.  1 OR 2 FIRES SEEN AFTER BOMBING.,ANTIAIRCRAFT ACTIVE BUT INACCURATE.  3 FOKKERS SEEN AT 15:15,"LIGNY, BAR-LE-DUC, MONTFAUCON, HARRICOURT, BEAUMONT AND RETURN",12 SPADS MET THE FORMATION ABOUT 15:05 AT LINES AND STAYED WITH THEM UNTIL RETURN TO LINES.  TRAIN GOING NORTH ON TRACK OF BEAUMONT HAVING ABOUT 20 CARS ABOUT 15:15/  VALLEY OF STENAY FLOODED SOUTH TO SOUTHWEST FOR RADIUS OF ABOUT 2 KILOMETERS.  1 SECTION,NONE,GOOD,13000,6762
745,11/3/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,95,11/3/18 14:10,6,,2,INCENDIARY,0,0,48.851977,5.787907,BEAUMONT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,GOOD HITS IN SOUTH CENTRAL PART OF TOWN.  1 OR 2 FIRES SEEN AFTER BOMBING.,ANTIAIRCRAFT ACTIVE BUT INACCURATE.  3 FOKKERS SEEN AT 15:15,"LIGNY, BAR-LE-DUC, MONTFAUCON, HARRICOURT, BEAUMONT AND RETURN",12 SPADS MET THE FORMATION ABOUT 15:05 AT LINES AND STAYED WITH THEM UNTIL RETURN TO LINES.  TRAIN GOING NORTH ON TRACK OF BEAUMONT HAVING ABOUT 20 CARS ABOUT 15:15/  VALLEY OF STENAY FLOODED SOUTH TO SOUTHWEST FOR RADIUS OF ABOUT 2 KILOMETERS.  1 SECTION,NONE,GOOD,13000,6763
746,11/3/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,95,11/3/18 14:20,8,,16,155 MM PENETRATION,1760,220,48.851977,5.787907,BEAUMONT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS OBSERVED IN NORTHERN HALF OF BEAUMONT.,ANTIAIRCRAFT LIGHT AND INACCURATE,"BAR-LE-DUC, GRANDPRE, AND BEAUMONT",NUMBER OF FIRES SEEN ON ROAD BETWEEN BEAUMONT AND STENNAY ABOUT 15:17.  RR TRAIN GOING SW FROM POUILLY ABOUT 1520.  BURSTS OF 96TH OBSERVED IN EASTERN HALF OF BEAUMONT.  BATTERY OBSERVED EAST AND WEST OF MARTINCOURT IN SMALL WOODS ABOUT 15:20,NONE,GOOD,11000,6764
747,11/3/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,95,11/3/18 14:20,8,,500,ROUNDS,12.43,1.55375,48.851977,5.787907,BEAUMONT,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS OBSERVED IN NORTHERN HALF OF BEAUMONT.,ANTIAIRCRAFT LIGHT AND INACCURATE,"BAR-LE-DUC, GRANDPRE, AND BEAUMONT",NUMBER OF FIRES SEEN ON ROAD BETWEEN BEAUMONT AND STENNAY ABOUT 15:17.  RR TRAIN GOING SW FROM POUILLY ABOUT 1520.  BURSTS OF 96TH OBSERVED IN EASTERN HALF OF BEAUMONT.  BATTERY OBSERVED EAST AND WEST OF MARTINCOURT IN SMALL WOODS ABOUT 15:20,NONE,GOOD,11000,6765
748,11/3/1918,,UK,RAF,NO. 55 SQDN,AIRCO DH4 DAY BOMBER,,DAY,9,,,,1704,189.3333333,49.133333,9.983333,SAARBURG,GERMANY,RAILWAY SIDINGS,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6766
749,11/3/1918,,UK,RAF,NO. 99 SQDN,AIRCO DH9A DAY BOMBER,,DAY,11,,,,2503,227.5454545,48.915636,8.007115,"BUHL, LORQUIN",FRANCE,AERODROMES,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6767
750,11/3/1918,,UK,RAF,NO. 104 SQDN,AIRCO DH9 DAY BOMBER,,DAY,9,,,,2058,228.6666667,48.668822,6.994674,LORQUIN,FRANCE,RAILWAY SIDINGS & DUMP,AZELOT,48.5941522,6.2420764,,,,,0,,10000,6768
752,11/4/1918,ARGONNE-MEUSE,USA,USAAS,20TH AERO SQUADRON,LIBERTY DH 4,96,11/4/18 15:35,10,,20,155 MM DEMOLITION,2200,220,49.520956,5.368347,MONTMEDY,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"BURSTS WERE OBSERVED ALL OVER TOWN,  BURSTS WERE SEEN OUT TO THE RAILROAD, TOWN WAS SET AFIRE.   WAREHOUSES IN S.W. PART OF TOWN IN FLAMES.","ANTIAIRCRAFT WAS LIGHT AND ACCURATE OVER OBJECTIVE.ENEMY AIRCRAFT ENCOUNTERED AT 12,500 FT, 15:40 SOUTH OF MONTMEDY.  18 FOKKERS SEEN, RED NOSE, WHITE BODY, BLACK TAIL. TWO PATROLS OF 6 PLANES EACH, 1 PATROL ATTACKED BELOW, 1 PATROL OF 6 ATTACKED FROM THE","BAR LE DUC, DUN SUR MEUSE, MONTMEDY, BRIEULLE, MAULAN",1 TRAIN GOING TO MONTMEDY FROM EAST.  1 TRAIN GOING NORTH INTO MONTMEDY NEAR IRE LE PRE  S.  THE ROAD WAS FILLED WITH TRUCKS FROM MONTMEDY OUT ABOUT 2 KILOMETERS.  5 SPADS FOLLOWED THE FORMATION AND WERE WITH THEM UNTIL RETURNED TO OUR LINES.  2 PATROLS,"2ND LIEUT. DAVID R. DARGO (P) & 1ST LIEUT. CHARLES KNOX HAD FORCED LANDING AT GONDRECOURT, WILL RETURN AS SOON AS MACHINE IS REPAIRED.  2ND LIEUT. F.G. TUCKER (P) & 1ST LIEUT. C.O. FAULK HAVE NOT REPORTED, WERE LAST SEEN OVER SOILLY ON RETURN FROM RAID.",VERY GOOD,13000,6770
753,11/4/1918,ARGONNE-MEUSE,USA,USAAS,166TH AERO SQUADRON,LIBERTY DH 4,96,11/4/18 14:05,11,,22,155 MM PENETRATION,2420,220,49.520956,5.368347,MONTMEDY,FRANCE,RAIL YARD,"MAULAN, FRANCE",48.67381826,5.24807453,BURSTS SEEN THROUGHOUT R.R. YARDS AND SE PART OF MONTMEDY.,"ANTIAIRCRAFT FIRE HEAVY AND QUITE ACCURATE.  8FFOKKERS ENCOUNTERED, FOKKER BIPLANES AND 1 TRIPLANE AT 12,000 FT 15:13 NEAR VIGNEUL.  3 ENEMY PLANES SEEN TO HAVE GONE DOWN IN FLAMES, 3 CONFIRMATIONS REQUESTED.  PLANES HAD A BLACK AND WHITE FUSELAGE, WINGS ","BAR-LE-DUC, MONTFAUCON, NOUART, STENAY AND MONTMEDY",TRAIN GOING NORTH FROM JUVIGNY ABOUT 15:22.  BATTERY NE OF STENAY ON ROAD TO BRUENNES NEAR JUNCTION OF TWO SMALL ROADS.  IN ACTION.,NONE,FAIR,12000,6771
754,11/4/1918,ARGONNE-MEUSE,USA,USAAS,96TH AERO SQUADRON,BREGUET 14 B2,97,11/4/18 14:10,7,,16,115 MM,704,100.5714286,49.51905,5.309646,CHAUVENCY-LE-CHATEAU,FRANCE,TOWN,"MAULAN, FRANCE",48.67381826,5.24807453,"HITS SEEN IN SOUTHWESTERN PART OF TOWN.  3 FIRES SEEN IN TOWN AFTER BOMBING.  1ST LTS TURNBULL AND LINDSAY HAD TO DROP OUT AFTER CROSSING LINES AND NEARING OBJECTIVE SO BOMBED MURVAUX(49.391097, 5.244224) AND BOMBS OUT ROAD SOUTHWEST OF TOWN.","ANTIAIRCRAFT SLIGHT AND INACCURATE.  15 FOKKERS SEEN AND ENCOUNTERED 15:37-15:39 AT 3600M NEAR OBJECTIVE.  ONE ENEMY PLANE SEEN TO HAVE GONE DOWN IN FLAMES AND ONE SEEN TO HAVE GONE DOWN OUT OF CONTROL.  2 CONFIRMATIONS REQUESTED.  SOME HAD RED NOSES, DAR","LIGNY, BAR-LE-DUC, ST MEMEHEULD, VARENNES, MONTIGUY, THEN OBJECTIVE AND RETURN",4 FIRES WERE NOTICED IN DIFFERENT TOWNS ON ENEMY SIDE OF LINES.  3 FIRES IN THE OBJECTIVE AND THE NORTHWESTERN PART OF LIEN-DVT-DUN WAS AFIRE ABOUT 15:35.  APPARENTLY CATONMENTS WERE SEEN IN NORTHWESTERN PART OF BOIS DU FAYEL.,"1ST LT H/ J. SPALDING WAS SLIGHTLY WOUNDED BY MACHINE GUN FIRE IN BOTH HANDS.  MISSING 1ST LT ELLIOTT-2ND LT. BLEECKER, 2ND LT. P.E. LAKIN - 1ST LT. M.W. OYSTER.  THE ABOVE MEN AND PLANES ARE BELIEVED TO HAVE LANDED ON THIS SIDE OF THE LINES APPARENTLY IN",GOOD,11700,6772
